user_id,video_id,rating,watch_pct
U131,V089,1,0.079
U102,V356,3,0.198
U179,V038,1,0.741
U183,V146,2,0.301
U024,V381,3,0.571
U142,V441,1,0.362
U017,V418,1,0.142
U188,V287,4,0.538
U005,V125,2,0.431
U119,V001,3,0.259
U073,V208,1,0.323
U070,V294,4,0.536
U091,V289,1,0.698
U104,V085,1,0.675
U003,V224,4,0.559
U129,V400,1,0.492
U039,V483,2,0.334
U092,V408,2,0.645
U085,V310,3,0.543
U123,V078,1,0.536
U120,V463,4,0.246
U094,V072,2,0.13
U007,V072,3,0.556
U033,V089,5,0.289
U112,V487,3,0.624
U151,V008,2,0.611
U070,V127,2,0.423
U103,V005,1,0.571
U147,V242,3,0.377
U087,V348,2,0.417
U070,V392,3,0.61
U084,V068,2,0.325
U194,V204,3,0.308
U087,V425,3,0.807
U016,V148,1,0.39
U199,V395,4,0.05
U156,V090,1,0.306
U035,V227,3,0.66
U184,V041,2,0.713
U030,V450,4,0.691
U020,V261,3,0.517
U036,V138,3,0.943
U053,V249,3,0.091
U133,V121,4,0.718
U076,V299,3,0.12
U200,V220,4,0.714
U060,V285,2,0.457
U178,V114,5,0.449
U115,V139,5,0.315
U144,V162,2,0.509
U055,V150,1,0.283
U179,V089,2,0.05
U050,V254,1,0.447
U068,V170,4,0.371
U055,V361,1,0.464
U110,V228,3,0.46
U109,V078,3,0.486
U140,V397,2,0.329
U154,V348,4,0.186
U008,V411,1,0.628
U037,V198,3,0.484
U082,V490,1,0.698
U149,V345,5,0.233
U007,V272,3,0.879
U175,V416,1,0.05
U037,V492,1,1.0
U003,V386,4,0.539
U040,V225,4,0.451
U077,V020,2,0.184
U102,V486,4,0.05
U176,V372,2,0.457
U028,V067,5,0.111
U003,V370,3,0.604
U010,V153,3,0.685
U097,V358,4,0.411
U020,V197,3,0.515
U194,V256,3,0.25
U198,V418,1,0.158
U150,V366,2,0.701
U030,V236,3,0.677
U150,V134,4,0.138
U200,V196,2,0.05
U007,V163,1,0.646
U035,V120,1,0.334
U012,V416,5,0.153
U022,V195,1,0.773
U193,V030,3,0.239
U036,V347,3,0.33
U171,V378,3,0.698
U027,V113,1,0.34
U093,V121,1,0.514
U065,V319,3,0.502
U120,V476,1,0.328
U011,V286,2,0.162
U125,V259,3,0.312
U061,V352,4,0.653
U063,V374,1,0.925
U146,V040,1,0.05
U163,V221,1,0.601
U092,V077,3,0.105
U086,V244,2,0.585
U018,V086,1,0.569
U167,V390,3,0.48
U103,V448,2,0.05
U005,V223,3,0.566
U013,V224,3,0.427
U053,V091,1,0.814
U181,V270,4,0.489
U071,V122,3,0.551
U038,V400,2,0.416
U072,V445,3,0.05
U100,V135,3,0.597
U031,V008,3,0.311
U025,V311,2,0.414
U031,V392,2,0.13
U111,V411,3,0.601
U061,V283,4,0.317
U078,V325,4,0.078
U140,V401,2,0.669
U068,V432,3,0.281
U191,V230,3,0.489
U167,V145,3,0.403
U070,V470,2,0.695
U079,V252,3,0.897
U180,V341,3,0.406
U030,V424,2,0.849
U182,V334,4,0.777
U083,V038,2,1.0
U066,V499,4,0.793
U062,V276,3,0.598
U187,V420,2,0.608
U031,V045,1,0.145
U093,V287,3,0.876
U114,V251,2,0.761
U199,V406,3,0.233
U068,V146,3,0.382
U136,V484,3,0.151
U114,V372,4,0.317
U091,V012,1,0.164
U073,V122,3,0.514
U008,V433,5,0.392
U133,V119,1,0.05
U086,V214,2,1.0
U150,V376,3,0.807
U193,V442,5,0.608
U196,V150,2,0.458
U100,V123,3,0.605
U139,V090,3,0.556
U044,V421,2,0.889
U134,V297,4,0.759
U188,V050,2,0.202
U015,V072,1,0.377
U181,V267,1,0.372
U199,V415,5,0.333
U083,V490,2,0.54
U112,V124,3,0.171
U095,V253,1,0.65
U047,V258,1,0.786
U166,V215,5,0.575
U170,V136,1,0.064
U191,V003,5,0.373
U150,V421,3,0.641
U157,V116,5,0.707
U119,V178,3,0.05
U088,V129,2,0.621
U098,V216,3,0.499
U053,V071,3,0.537
U084,V089,4,0.217
U079,V141,2,0.182
U067,V153,2,0.584
U022,V078,2,0.451
U095,V141,2,0.483
U106,V118,2,0.564
U054,V425,1,0.704
U107,V491,3,0.791
U006,V198,4,0.44
U189,V002,2,0.166
U046,V331,1,0.546
U095,V132,2,0.934
U084,V192,3,0.601
U106,V087,3,0.761
U156,V401,1,0.49
U028,V281,3,0.735
U129,V323,2,0.23
U044,V156,2,0.25
U167,V378,2,0.753
U188,V492,2,0.905
U163,V375,4,0.121
U053,V204,1,0.266
U062,V454,3,0.582
U159,V087,4,0.372
U109,V387,2,0.05
U133,V105,3,0.744
U025,V284,1,0.422
U003,V485,3,0.699
U041,V121,3,0.56
U079,V279,4,0.799
U032,V308,5,0.276
U111,V197,1,0.424
U149,V342,4,0.603
U185,V376,1,0.892
U130,V327,2,0.437
U119,V351,5,0.865
U184,V064,1,1.0
U181,V350,2,0.433
U121,V413,2,0.218
U152,V171,3,0.767
U030,V129,1,0.55
U053,V490,1,0.91
U009,V202,4,0.385
U163,V306,3,0.444
U037,V183,2,0.841
U027,V469,1,0.404
U128,V011,1,0.411
U134,V497,4,0.61
U148,V327,1,0.27
U049,V028,1,0.425
U097,V121,1,0.689
U197,V466,2,0.71
U004,V098,4,0.899
U196,V034,4,0.27
U118,V214,3,1.0
U194,V033,2,0.09
U161,V298,3,0.05
U030,V387,2,0.117
U012,V225,4,0.248
U093,V130,3,0.516
U151,V185,2,0.31
U083,V173,4,0.578
U173,V322,4,0.107
U110,V424,2,0.496
U048,V407,3,0.237
U031,V170,4,0.323
U052,V086,2,0.739
U177,V278,1,0.62
U045,V382,1,0.703
U060,V432,4,0.34
U089,V103,4,0.857
U107,V400,1,0.485
U057,V071,3,0.737
U102,V253,1,0.334
U177,V357,1,0.771
U118,V081,2,0.693
U105,V334,2,0.524
U071,V010,2,0.518
U009,V110,1,0.112
U105,V268,2,0.134
U118,V112,4,0.756
U138,V471,1,0.292
U123,V264,4,0.293
U131,V213,1,0.404
U037,V384,2,0.617
U169,V314,3,0.794
U064,V004,3,0.483
U023,V397,5,0.318
U087,V334,1,0.716
U152,V344,1,0.64
U105,V490,3,0.783
U194,V050,2,0.05
U131,V301,4,0.299
U173,V292,1,0.269
U002,V163,2,0.418
U022,V473,3,0.529
U200,V093,3,0.465
U188,V362,2,0.189
U114,V264,1,0.588
U088,V307,2,0.188
U107,V480,3,0.266
U068,V499,2,0.671
U009,V295,1,0.219
U095,V104,5,0.339
U186,V113,2,0.517
U061,V499,4,0.649
U066,V292,1,0.122
U044,V449,3,0.572
U186,V273,1,0.117
U029,V068,1,0.156
U044,V084,2,0.8
U192,V256,2,0.05
U128,V232,2,0.527
U118,V158,3,0.531
U107,V346,2,0.426
U086,V478,3,0.26
U156,V435,1,0.253
U021,V292,2,0.73
U176,V017,1,0.469
U127,V261,1,0.15
U194,V044,2,0.527
U159,V097,1,0.571
U034,V355,3,0.119
U165,V314,1,0.532
